2025-05-06 10:12:24,929 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0107, liên tiếp=0.0000, drawdown=-0.0137, tổng=-0.0244
2025-05-06 10:12:25,466 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0008, liên tiếp=0.0000, drawdown=-0.0141, tổng=-0.0149
2025-05-06 10:12:26,039 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0007, liên tiếp=0.0000, drawdown=-0.0138, tổng=-0.0132
2025-05-06 10:12:26,592 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0079, liên tiếp=0.0000, drawdown=-0.0176, tổng=-0.0255
2025-05-06 10:12:27,144 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0106, liên tiếp=0.0000, drawdown=-0.0125, tổng=-0.0019
2025-05-06 10:12:27,667 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0054, liên tiếp=0.0005, drawdown=-0.0099, tổng=-0.0040
2025-05-06 10:12:28,212 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0056, liên tiếp=0.0000, drawdown=-0.0127, tổng=-0.0183
2025-05-06 10:12:28,725 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0076, liên tiếp=0.0000, drawdown=-0.0089, tổng=-0.0013
2025-05-06 10:12:29,234 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0119, liên tiếp=0.0000, drawdown=-0.0148, tổng=-0.0267
2025-05-06 10:12:29,773 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0016, liên tiếp=0.0000, drawdown=-0.0140, tổng=-0.0125
2025-05-06 10:12:30,330 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0067, liên tiếp=0.0000, drawdown=-0.0173, tổng=-0.0241
2025-05-06 10:12:30,865 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0030, liên tiếp=0.0000, drawdown=-0.0187, tổng=-0.0217
2025-05-06 10:12:31,414 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0023, liên tiếp=0.0000, drawdown=-0.0198, tổng=-0.0221
2025-05-06 10:12:31,957 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0076, liên tiếp=0.0000, drawdown=-0.0162, tổng=-0.0085
2025-05-06 10:12:32,524 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0028, liên tiếp=0.0000, drawdown=-0.0175, tổng=-0.0203
2025-05-06 10:12:33,064 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0058, liên tiếp=0.0000, drawdown=-0.0203, tổng=-0.0261
2025-05-06 10:12:33,612 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0037, liên tiếp=0.0000, drawdown=-0.0221, tổng=-0.0258
2025-05-06 10:12:34,123 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0053, liên tiếp=0.0000, drawdown=-0.0196, tổng=-0.0143
2025-05-06 10:12:34,653 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0024, liên tiếp=0.0002, drawdown=-0.0184, tổng=-0.0158
2025-05-06 10:12:35,155 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0009, liên tiếp=0.0002, drawdown=-0.0180, tổng=-0.0169
2025-05-06 10:12:35,661 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0014, liên tiếp=0.0004, drawdown=-0.0173, tổng=-0.0156
2025-05-06 10:12:36,206 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0084, liên tiếp=0.0033, drawdown=-0.0133, tổng=-0.0016
2025-05-06 10:12:36,715 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0038, liên tiếp=0.0000, drawdown=-0.0152, tổng=-0.0190
2025-05-06 10:12:37,242 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0004, liên tiếp=0.0000, drawdown=-0.0153, tổng=-0.0157
